"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Hunter Henry (NE)","4","4","37","9.3","19","0","2","0","0","0","0","1","17.7","17.7","82.1%"
"2","Travis Kelce (KC)","8","10","119","14.9","30","0","0","0","0","0","0","1","15.9","15.9","99.9%"
"3","Mark Andrews (BAL)","6","8","63","10.5","15","0","1","0","0","0","0","1","15.3","15.3","99.9%"
"4","Tyler Conklin (NYJ)","3","5","11","3.7","5","0","2","0","0","0","0","1","14.6","14.6","1.9%"
"5","George Kittle (SF)","5","7","50","10.0","18","0","1","0","0","0","0","1","13.5","13.5","99.1%"
"6","Dan Arnold (JAC)","5","8","67","13.4","24","0","0","0","0","0","0","1","11.2","11.2","1.4%"
"7","Austin Hooper (TEN)","4","5","25","6.3","11","0","1","0","0","0","0","1","10.5","10.5","12.4%"
"8","Gerald Everett (LAC)","8","8","63","7.9","12","0","0","0","0","0","0","1","10.3","10.3","21.0%"
"9","Tyler Higbee (LAR)","3","5","20","6.7","12","0","1","0","0","0","0","1","9.5","9.5","41.2%"
"10","Albert Okwuegbunam (DEN)","3","3","77","25.7","64","0","0","0","0","0","0","1","9.2","9.2","46.6%"
"11","Noah Fant (SEA)","5","6","59","11.8","15","0","0","0","0","0","0","1","8.4","8.4","74.4%"
"12","Kyle Pitts (ATL)","4","7","60","15.0","18","0","0","0","0","0","0","1","8.0","8.0","99.8%"
"13","Cameron Brate (TB)","1","3","6","6.0","6","0","1","0","0","0","0","1","7.1","7.1","6.1%"
"14","MyCole Pruitt (FA)","1","1","2","2.0","2","0","1","0","0","0","0","1","6.7","6.7","0.0%"
"15","Noah Gray (KC)","1","3","1","1.0","1","0","1","0","0","0","0","1","6.6","6.6","0.3%"
"16","Zach Ertz (ARI)","4","6","46","11.5","19","0","0","0","0","0","0","1","6.6","6.6","92.1%"
"17","Adam Trautman (NO)","5","6","32","6.4","8","0","0","0","0","0","0","1","5.7","5.7","2.1%"
"18","Adam Shaheen (MIA)","3","4","34","11.3","21","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"19","Geoff Swaim (TEN)","4","5","26","6.5","16","0","0","0","0","0","0","1","4.6","4.6","0.1%"
"20","Juwan Johnson (NO)","2","3","36","18.0","26","0","0","0","0","0","0","1","4.6","4.6","0.1%"
"21","Jack Doyle (FA)","3","5","31","10.3","12","0","0","0","0","0","0","1","4.6","4.6","1.1%"
"22","Ricky Seals-Jones (NYG)","3","4","30","10.0","13","0","0","0","0","0","0","1","4.5","4.5","0.7%"
"23","Darren Waller (LV)","4","7","24","6.0","11","0","0","0","0","0","0","1","4.4","4.4","99.0%"
"24","John Bates (WAS)","3","3","25","8.3","18","0","0","0","0","0","0","1","4.0","4.0","0.2%"
"25","Dallas Goedert (PHI)","2","2","28","14.0","24","0","0","0","0","0","0","1","3.8","3.8","94.3%"
"26","Pat Freiermuth (PIT)","5","9","31","6.2","10","0","0","0","0","0","1","1","3.6","3.6","90.0%"
"27","Will Dissly (SEA)","2","2","22","11.0","28","0","0","0","0","0","0","1","3.2","3.2","0.3%"
"28","Harrison Bryant (CLE)","2","2","18","9.0","13","0","0","0","0","0","0","1","2.8","2.8","0.8%"
"29","Durham Smythe (MIA)","1","1","23","23.0","23","0","0","0","0","0","0","1","2.8","2.8","0.1%"
"30","Ryan Griffin (CHI)","1","2","21","21.0","21","0","0","0","0","0","0","1","2.6","2.6","0.1%"
"31","Sean McKeon (DAL)","2","2","15","7.5","12","0","0","0","0","0","0","1","2.5","2.5","0.1%"
"32","Eric Ebron (FA)","2","2","13","6.5","9","0","0","0","0","0","0","1","2.3","2.3","0.6%"
"33","Donald Parham Jr. (LAC)","1","2","17","17.0","17","0","0","0","0","0","0","1","2.2","2.2","1.3%"
"34","Dawson Knox (BUF)","1","1","17","17.0","17","0","0","0","0","0","0","1","2.2","2.2","90.3%"
"35","Kylen Granson (IND)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.0","2.0","0.3%"
"36","Marcedes Lewis (GB)","2","2","10","5.0","7","0","0","0","0","0","0","1","2.0","2.0","0.1%"
"37","Josiah Deguara (GB)","2","3","9","4.5","5","0","0","0","0","0","0","1","1.9","1.9","0.2%"
"38","Chris Herndon IV (FA)","1","2","14","14.0","14","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"39","Dalton Schultz (DAL)","1","2","14","14.0","14","0","0","0","0","0","0","1","1.9","1.9","96.5%"
"40","David Njoku (CLE)","1","4","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","51.4%"
"41","Jack Stoll (PHI)","2","3","6","3.0","4","0","0","0","0","0","0","1","1.6","1.6","0.1%"
"42","Jared Cook (FA)","1","3","10","10.0","10","0","0","0","0","0","0","1","1.5","1.5","1.3%"
"43","Mo Alie-Cox (IND)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.1","1.1","3.4%"
"44","Tyler Davis (GB)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.9","0.9","0.1%"
"45","Tommy Tremble (CAR)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","1.0%"
"46","Kendall Blanton (LAR)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.7","0.7","0.1%"
"47","Brock Wright (DET)","1","2","2","2.0","2","0","0","0","0","0","0","1","0.7","0.7","0.1%"
"48","Anthony Firkser (ATL)","1","2","2","2.0","2","0","0","0","0","0","0","1","0.7","0.7","0.6%"
"49","Blake Bell (KC)","0","0","0","0","0","0","0","1","3","0","0","1","0.3","0.3","0.1%"
"50","Nakia Griffin-Stewart (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"51","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"52","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"53","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
