"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Mark Andrews (BAL)","11","13","147","13.4","28","0","2","0","0","0","0","1","36.2","36.2","99.9%"
"2","David Njoku (CLE)","7","7","149","21.3","71","0","1","0","0","0","0","1","24.4","24.4","51.4%"
"3","Kyle Pitts (ATL)","9","10","119","13.2","39","0","1","0","0","0","0","1","22.4","22.4","99.8%"
"4","Dawson Knox (BUF)","3","4","117","39.0","53","0","1","0","0","0","0","1","19.2","19.2","90.3%"
"5","Hunter Henry (NE)","6","8","75","12.5","21","0","1","0","0","0","0","1","16.5","16.5","82.1%"
"6","Travis Kelce (KC)","6","10","57","9.5","15","0","1","0","0","0","0","1","14.7","14.7","99.9%"
"7","Donald Parham Jr. (LAC)","2","2","29","14.5","22","0","1","0","0","0","0","1","11.9","11.9","1.3%"
"8","Dalton Schultz (DAL)","6","8","79","13.2","30","0","0","0","0","0","0","1","10.9","10.9","96.5%"
"9","Hayden Hurst (CIN)","4","5","40","10.0","17","0","1","0","0","0","1","1","10.0","10.0","11.2%"
"10","Tyler Higbee (LAR)","2","2","14","7.0","13","0","1","0","0","0","0","1","8.4","8.4","41.2%"
"11","Tommy Tremble (CAR)","2","4","12","6.0","7","0","1","0","0","0","0","1","8.2","8.2","1.0%"
"12","MyCole Pruitt (FA)","1","1","14","14.0","14","0","1","0","0","0","0","1","7.9","7.9","0.0%"
"13","Antony Auclair (HOU)","1","1","11","11.0","11","0","1","0","0","0","0","1","7.6","7.6","0.0%"
"14","Evan Engram (JAC)","4","4","55","13.8","18","0","0","0","0","0","0","1","7.5","7.5","18.0%"
"15","Dan Arnold (JAC)","6","8","64","10.7","18","0","0","0","0","0","1","1","7.4","7.4","1.4%"
"16","Jesper Horsted (LV)","1","1","2","2.0","2","0","1","0","0","0","0","1","6.7","6.7","0.0%"
"17","Ricky Seals-Jones (NYG)","5","9","41","8.2","16","0","0","0","0","0","0","1","6.6","6.6","0.7%"
"18","Jacob Hollister (LV)","1","1","1","1.0","1","0","1","0","0","0","0","1","6.6","6.6","0.1%"
"19","Darren Waller (LV)","4","8","45","11.3","29","0","0","0","0","0","0","1","6.5","6.5","99.0%"
"20","Mo Alie-Cox (IND)","3","4","50","16.7","24","0","0","0","0","0","0","1","6.5","6.5","3.4%"
"21","Mike Gesicki (MIA)","4","7","43","10.8","23","0","0","0","0","0","0","1","6.3","6.3","89.7%"
"22","Ian Thomas (CAR)","4","5","40","10.0","24","0","0","0","0","0","0","1","6.0","6.0","0.2%"
"23","Adam Trautman (NO)","2","2","43","21.5","32","0","0","0","0","0","0","1","5.3","5.3","2.1%"
"24","Anthony Firkser (ATL)","3","4","33","11.0","14","0","0","0","0","0","0","1","4.8","4.8","0.6%"
"25","Lee Smith (FA)","3","3","30","10.0","22","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"26","Marcedes Lewis (GB)","2","2","34","17.0","20","0","0","0","0","0","0","1","4.4","4.4","0.1%"
"27","Jonnu Smith (NE)","2","2","27","13.5","23","0","0","1","5","0","0","1","4.2","4.2","2.7%"
"28","Will Dissly (SEA)","2","4","29","14.5","21","0","0","0","0","0","0","1","3.9","3.9","0.3%"
"29","Dallas Goedert (PHI)","2","3","28","14.0","20","0","0","0","0","0","0","1","3.8","3.8","94.3%"
"30","Tyler Conklin (NYJ)","2","3","25","12.5","16","0","0","0","0","0","0","1","3.5","3.5","1.9%"
"31","Noah Fant (SEA)","3","4","20","6.7","9","0","0","0","0","0","0","1","3.5","3.5","74.4%"
"32","Ross Dwelley (SF)","2","2","25","12.5","13","0","0","0","0","0","0","1","3.5","3.5","0.1%"
"33","Jared Cook (FA)","1","3","29","29.0","29","0","0","0","0","0","0","1","3.4","3.4","1.3%"
"34","Durham Smythe (MIA)","2","3","23","11.5","21","0","0","0","0","0","0","1","3.3","3.3","0.1%"
"35","Cole Kmet (CHI)","2","4","22","11.0","14","0","0","0","0","0","0","1","3.2","3.2","54.4%"
"36","T.J. Hockenson (DET)","2","3","22","11.0","14","0","0","0","0","0","0","1","3.2","3.2","95.7%"
"37","Pharaoh Brown (HOU)","2","4","22","11.0","15","0","0","0","0","0","0","1","3.2","3.2","0.1%"
"38","Kylen Granson (IND)","2","2","19","9.5","15","0","0","0","0","0","0","1","2.9","2.9","0.3%"
"39","O.J. Howard (BUF)","2","3","19","9.5","10","0","0","0","0","0","0","1","2.9","2.9","2.5%"
"40","Jordan Akins (NYG)","2","2","17","8.5","9","0","0","0","0","0","0","1","2.7","2.7","0.2%"
