"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Zach Ertz (ARI)","9","13","91","10.1","30","2","2","0","0","0","0","1","25.6","25.6","92.0%"
"2","Jared Cook (FA)","2","2","64","32.0","38","2","2","0","0","0","0","1","19.4","19.4","1.8%"
"3","Noah Fant (SEA)","4","4","113","28.3","48","3","1","0","0","0","0","1","19.3","19.3","74.8%"
"4","George Kittle (SF)","6","8","67","11.2","39","2","1","0","0","0","0","1","15.7","15.7","98.6%"
"5","Tyler Higbee (LAR)","7","11","116","16.6","33","3","0","0","0","0","0","1","15.1","15.1","41.3%"
"6","Hayden Hurst (CIN)","3","3","73","24.3","61","1","1","0","0","0","0","1","14.8","14.8","11.1%"
"7","Travis Kelce (KC)","7","9","66","9.4","20","1","0","1","4","1","1","1","14.5","14.5","99.9%"
"8","Ian Thomas (CAR)","5","10","57","11.4","19","0","1","0","0","0","0","1","14.2","14.2","0.2%"
"9","Nick O'Leary (FA)","4","5","30","7.5","12","0","1","0","0","0","0","1","11.0","11.0","0.0%"
"10","Cameron Brate (TB)","4","4","30","7.5","13","0","1","0","0","0","0","1","11.0","11.0","6.0%"
"11","Hunter Henry (NE)","2","4","39","19.5","30","1","1","0","0","0","0","1","10.9","10.9","82.5%"
"12","Jonnu Smith (NE)","3","4","29","9.7","17","0","1","0","0","0","0","1","10.4","10.4","2.7%"
"13","O.J. Howard (BUF)","4","5","73","18.3","33","2","0","0","0","0","0","1","9.3","9.3","2.5%"
"14","Foster Moreau (LV)","3","3","14","4.7","7","0","1","0","0","0","0","1","8.9","8.9","0.8%"
"15","Darren Waller (LV)","6","6","72","12.0","25","1","0","0","0","0","1","1","8.2","8.2","98.9%"
"16","Nick Boyle (BAL)","2","3","10","5.0","7","0","1","0","0","0","0","1","8.0","8.0","0.1%"
"17","Blake Jarwin (FA)","6","7","50","8.3","12","0","0","0","0","0","0","1","8.0","8.0","2.1%"
"18","Virgil Green (FA)","1","1","14","14.0","14","0","1","0","0","0","0","1","7.9","7.9","0.0%"
"19","Robert Tonyan (GB)","1","1","12","12.0","12","0","1","0","0","0","0","1","7.7","7.7","34.1%"
"20","Josh Hill (FA)","2","3","4","2.0","3","0","1","0","0","0","0","1","7.4","7.4","0.0%"
"21","Jeff Heuerman (FA)","1","1","8","8.0","8","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"22","J.P. Holtz (NO)","3","3","56","18.7","30","1","0","0","0","0","0","1","7.1","7.1","0.0%"
"23","Charles Clay (FA)","1","1","5","5.0","5","0","1","0","0","0","0","1","7.0","7.0","0.0%"
"24","Tyler Eifert (FA)","4","4","49","12.3","17","0","0","0","0","0","0","1","6.9","6.9","0.0%"
"25","Jordan Akins (NYG)","4","9","49","12.3","15","0","0","0","0","0","0","1","6.9","6.9","0.3%"
"26","Jimmy Graham (FA)","3","5","49","16.3","25","2","0","0","0","0","0","1","6.4","6.4","0.6%"
"27","Jason Witten (FA)","5","7","37","7.4","14","0","0","0","0","0","0","1","6.2","6.2","0.0%"
"28","Joshua Perkins (FA)","5","5","37","7.4","13","0","0","0","0","0","0","1","6.2","6.2","0.0%"
"29","Dallas Goedert (PHI)","3","6","41","13.7","28","1","0","0","0","0","0","1","5.6","5.6","94.3%"
"30","Jesper Horsted (LV)","4","4","36","9.0","14","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"31","Jacob Hollister (LV)","4","6","34","8.5","19","0","0","0","0","0","0","1","5.4","5.4","0.1%"
"32","MyCole Pruitt (FA)","1","1","42","42.0","42","1","0","0","0","0","0","1","4.7","4.7","0.0%"
"33","Anthony Firkser (ATL)","1","1","39","39.0","39","1","0","0","0","0","0","1","4.4","4.4","0.6%"
