"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Greg Olsen (FA)","6","7","75","12.5","20","1","2","0","0","0","0","1","22.5","22.5","7.0%"
"2","Austin Hooper (TEN)","6","7","66","11.0","20","1","2","0","0","0","0","1","21.6","21.6","12.3%"
"3","Jordan Akins (NYG)","3","5","73","24.3","53","1","2","0","0","0","0","1","20.8","20.8","0.3%"
"4","Darren Waller (LV)","13","14","134","10.3","30","1","0","1","7","0","0","1","20.6","20.6","98.9%"
"5","Evan Engram (JAC)","6","8","113","18.8","75","1","1","0","0","0","0","1","20.3","20.3","18.0%"
"6","Will Dissly (SEA)","6","7","62","10.3","25","1","1","0","0","0","0","1","15.2","15.2","0.3%"
"7","Dawson Knox (BUF)","3","4","67","22.3","49","1","1","1","9","0","0","1","15.1","15.1","90.2%"
"8","Darren Fells (FA)","5","6","49","9.8","16","0","1","0","0","0","0","1","13.4","13.4","0.0%"
"9","Travis Kelce (KC)","7","8","89","12.7","21","2","0","0","0","0","0","1","12.4","12.4","99.9%"
"10","Delanie Walker (FA)","7","9","64","9.1","29","1","0","0","0","0","0","1","9.9","9.9","0.1%"
"11","James O'Shaughnessy (CHI)","2","3","18","9.0","11","0","1","0","0","0","0","1","8.8","8.8","0.2%"
"12","George Kittle (SF)","6","8","57","9.5","12","0","0","0","0","0","0","1","8.7","8.7","98.6%"
"13","Zach Ertz (ARI)","4","7","64","16.0","23","2","0","0","0","0","0","1","8.4","8.4","92.0%"
"14","O.J. Howard (BUF)","3","4","66","22.0","30","1","0","0","0","0","0","1","8.1","8.1","2.5%"
"15","Nick Boyle (BAL)","4","5","58","14.5","23","1","0","0","0","0","0","1","7.8","7.8","0.1%"
"16","Irv Smith Jr. (MIN)","3","3","60","20.0","26","2","0","0","0","0","0","1","7.5","7.5","48.3%"
"17","Jason Witten (FA)","3","4","54","18.0","33","1","0","0","0","0","0","1","6.9","6.9","0.0%"
"18","Demetrius Harris (FA)","1","2","2","2.0","2","0","1","0","0","0","0","1","6.7","6.7","0.0%"
"19","Jack Doyle (FA)","4","4","46","11.5","14","0","0","0","0","0","0","1","6.6","6.6","1.1%"
"20","Eric Ebron (FA)","3","4","47","15.7","30","1","0","0","0","0","0","1","6.2","6.2","0.6%"
"21","Ryan Izzo (FA)","1","1","41","41.0","41","1","0","0","0","0","0","1","4.6","4.6","0.0%"
"22","Trey Burton (FA)","4","4","20","5.0","11","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"23","Vernon Davis (FA)","2","4","30","15.0","15","0","0","0","0","0","0","1","4.0","4.0","1.6%"
"24","Mo Alie-Cox (IND)","2","2","25","12.5","16","0","0","0","0","0","0","1","3.5","3.5","3.4%"
"25","Noah Fant (SEA)","3","3","37","12.3","17","0","0","0","0","0","1","1","3.2","3.2","74.8%"
"26","Mark Andrews (BAL)","3","7","15","5.0","5","0","0","0","0","0","0","1","3.0","3.0","99.9%"
"27","Jeff Heuerman (FA)","2","2","20","10.0","10","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"28","Jonnu Smith (NE)","2","3","20","10.0","20","1","0","0","0","0","0","1","3.0","3.0","2.7%"
"29","Jeremy Sprinkle (DAL)","2","4","19","9.5","11","0","0","0","0","0","0","1","2.9","2.9","0.1%"
"30","Luke Stocker (FA)","3","4","12","4.0","5","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"31","Gerald Everett (LAC)","2","2","15","7.5","11","0","0","0","0","0","0","1","2.5","2.5","21.0%"
"32","Hayden Hurst (CIN)","2","5","14","7.0","11","0","0","0","0","0","0","1","2.4","2.4","11.1%"
"33","Marcedes Lewis (GB)","1","2","19","19.0","19","0","0","0","0","0","0","1","2.4","2.4","0.1%"
"34","Nick O'Leary (FA)","1","1","19","19.0","19","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"35","Mike Gesicki (MIA)","3","3","9","3.0","5","0","0","0","0","0","0","1","2.4","2.4","89.6%"
"36","Tyler Eifert (FA)","1","1","18","18.0","18","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"37","Logan Thomas (WAS)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.0","2.0","36.3%"
"38","Ricky Seals-Jones (NYG)","1","2","14","14.0","14","0","0","0","0","0","0","1","1.9","1.9","0.8%"
"39","Jesse James (FA)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"40","Lance Kendricks (FA)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"41","Cameron Brate (TB)","2","2","7","3.5","6","0","0","0","0","0","0","1","1.7","1.7","6.0%"
"42","Kyle Rudolph (FA)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.6","1.6","0.1%"
"43","Vance McDonald (FA)","1","2","10","10.0","10","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"44","Nick Vannett (NO)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"45","Charles Clay (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"46","Geoff Swaim (TEN)","1","2","8","8.0","8","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"47","Adam Shaheen (MIA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"48","Jared Cook (FA)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.2","1.2","1.8%"
"49","Ryan Griffin (CHI)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.0","1.0","0.1%"
"50","Josh Hill (FA)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"51","Robert Tonyan (GB)","1","3","4","4.0","4","0","0","0","0","0","0","1","0.9","0.9","34.1%"
"52","Xavier Grimble (FA)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"53","Tommy Sweeney (BUF)","1","3","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","0.1%"
"54","Blake Jarwin (FA)","1","3","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","2.1%"
"55","Rhett Ellison (FA)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"56","T.J. Hockenson (DET)","1","4","1","1.0","1","0","0","0","0","0","0","1","0.6","0.6","95.6%"
"57","Foster Moreau (LV)","1","2","1","1.0","1","0","0","0","0","0","0","1","0.6","0.6","0.8%"
"58","Blake Bell (KC)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.6","0.6","0.1%"
"59","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"60","Rysen John (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Nakia Griffin-Stewart (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Kyle Pitts (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.3%"
"63","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Pat Freiermuth (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.9%"
"66","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"67","Ben Ellefson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"68","Thaddeus Moss (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"69","Kyle Markway (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"70","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Charlie Taumoepeau (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Noah Togiai (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
