"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Travis Kelce (KC)","10","12","159","15.9","44","0","0","0","0","0","0","1","20.9","20.9","99.9%"
"2","Jimmy Graham (FA)","6","6","55","9.2","24","0","1","0","0","0","0","1","14.5","14.5","0.6%"
"3","Irv Smith Jr. (MIN)","2","4","10","5.0","9","0","2","0","0","0","0","1","14.0","14.0","48.6%"
"4","Evan Engram (JAC)","5","10","48","9.6","16","0","1","0","0","0","0","1","13.3","13.3","18.0%"
"5","T.J. Hockenson (DET)","5","8","39","7.8","11","0","1","0","0","0","0","1","12.4","12.4","95.7%"
"6","Adam Trautman (NO)","3","3","39","13.0","29","0","1","0","0","0","0","1","11.4","11.4","2.1%"
"7","Darren Waller (LV)","5","10","22","4.4","8","0","1","0","0","0","0","1","10.7","10.7","99.0%"
"8","Jonnu Smith (NE)","2","2","32","16.0","30","0","1","0","0","0","0","1","10.2","10.2","2.7%"
"9","Hayden Hurst (CIN)","7","8","62","8.9","24","0","0","0","0","0","0","1","9.7","9.7","11.2%"
"10","Eric Ebron (FA)","3","6","22","7.3","9","0","1","0","0","0","0","1","9.7","9.7","0.6%"
"11","Darrell Daniels (FA)","1","1","21","21.0","21","0","1","0","0","0","0","1","8.6","8.6","0.0%"
"12","Jacob Hollister (LV)","5","7","60","12.0","19","0","0","0","0","0","0","1","8.5","8.5","0.1%"
"13","Josh Hill (FA)","2","2","14","7.0","11","0","1","0","0","0","0","1","8.4","8.4","0.0%"
"14","Maxx Williams (ARI)","1","1","4","4.0","4","0","1","0","0","0","0","1","6.9","6.9","0.2%"
"15","Tyler Eifert (FA)","4","5","48","12.0","17","0","0","0","0","0","0","1","6.8","6.8","0.0%"
"16","Dalton Schultz (DAL)","4","7","48","12.0","16","0","0","0","0","0","0","1","6.8","6.8","96.5%"
"17","Ross Dwelley (SF)","3","3","52","17.3","36","0","0","0","0","0","0","1","6.7","6.7","0.1%"
"18","Tyler Kroft (SF)","1","1","1","1.0","1","0","1","0","0","0","0","1","6.6","6.6","0.1%"
"19","Marcedes Lewis (GB)","1","1","1","1.0","1","0","1","0","0","0","0","1","6.6","6.6","0.1%"
"20","Nick Boyle (BAL)","4","4","46","11.5","21","0","0","0","0","0","0","1","6.6","6.6","0.1%"
"21","Noah Fant (SEA)","3","3","45","15.0","32","0","0","0","0","0","0","1","6.0","6.0","74.4%"
"22","Mo Alie-Cox (IND)","3","3","43","14.3","21","0","0","0","0","0","0","1","5.8","5.8","3.4%"
"23","Mike Gesicki (MIA)","3","4","42","14.0","19","0","0","0","0","0","0","1","5.7","5.7","89.7%"
"24","Kyle Rudolph (FA)","3","4","40","13.3","22","0","0","0","0","0","0","1","5.5","5.5","0.1%"
"25","Hunter Henry (NE)","4","7","33","8.3","11","0","0","0","0","0","0","1","5.3","5.3","82.1%"
"26","Logan Thomas (WAS)","3","6","28","9.3","14","0","0","0","0","0","0","1","4.3","4.3","35.9%"
"27","Ryan Griffin (CHI)","2","2","28","14.0","23","0","0","0","0","0","0","1","3.8","3.8","0.1%"
"28","Mark Andrews (BAL)","3","5","22","7.3","13","0","0","0","0","0","0","1","3.7","3.7","99.9%"
"29","Darren Fells (FA)","2","2","26","13.0","19","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"30","Anthony Firkser (ATL)","3","6","19","6.3","12","0","0","0","0","0","0","1","3.4","3.4","0.6%"
"31","Will Dissly (SEA)","1","1","26","26.0","26","0","0","0","0","0","0","1","3.1","3.1","0.3%"
"32","Jordan Akins (NYG)","2","4","19","9.5","10","0","0","0","0","0","0","1","2.9","2.9","0.2%"
"33","Durham Smythe (MIA)","1","1","19","19.0","19","0","0","0","0","0","0","1","2.4","2.4","0.1%"
"34","Greg Olsen (FA)","2","3","13","6.5","8","0","0","0","0","0","0","1","2.3","2.3","7.0%"
"35","Dan Arnold (JAC)","1","1","16","16.0","16","0","0","0","0","0","0","1","2.1","2.1","1.4%"
"36","Jared Cook (FA)","2","3","30","15.0","19","0","0","0","0","0","1","1","2.0","2.0","1.3%"
